0,7,5,3,8,4,2,1,6,9
0,7,5,3,8,4,2,1,6,9
0,7,5,4,2,1,8,3,9,6
0,7,3,9,2,4,8,1,6,5
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,3,8,9,6
0,7,5,4,2,1,8,3,9,6
0,7,5,3,9,2,4,8,1,6
0,7,3,9,2,4,8,1,6,5
0,7,5,3,8,4,2,1,6,9
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,3,9,8,6
0,7,5,3,8,4,2,1,6,9
0,7,5,4,2,1,3,8,9,6
0,7,5,6,1,3,8,4,2,9
0,7,5,4,2,1,8,3,9,6
0,7,5,3,8,4,2,1,6,9
0,7,5,3,8,4,2,1,6,9
0,7,5,3,9,6,1,2,4,8
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,3,9,8,6
0,7,5,4,2,1,3,9,6,8
0,7,3,9,2,4,8,1,6,5
0,7,5,3,8,4,2,1,6,9
0,7,5,4,2,1,8,3,9,6
0,7,5,4,2,1,8,3,9,6
0,7,5,4,2,1,3,8,9,6
0,7,5,4,2,1,3,8,9,6
0,7,5,3,8,4,2,1,6,9
0,7,5,3,9,6,1,8,4,2
0,7,5,3,8,4,2,1,6,9
0,7,5,4,2,1,8,3,9,6
0,7,5,4,2,1,3,8,9,6
0,7,5,4,2,1,3,9,6,8
0,7,5,4,2,1,3,8,9,6
0,7,5,4,2,1,8,3,9,6
0,7,5,3,9,2,4,8,1,6
0,7,5,3,8,1,2,4,6,9
0,7,5,4,2,1,8,3,9,6
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,8,3,9,6
0,7,5,4,2,1,3,9,8,6
0,7,5,3,9,2,4,8,1,6
0,7,5,3,9,2,4,8,1,6
0,7,5,3,9,2,4,8,1,6
0,7,5,3,9,2,4,8,1,6
0,7,5,3,8,1,2,4,6,9
0,7,5,3,9,2,4,8,1,6
0,7,5,3,8,1,2,4,6,9
0,7,5,4,2,1,8,3,9,6
0,7,5,3,8,4,2,1,6,9
0,7,5,6,1,8,3,9,2,4
0,7,5,3,8,4,2,1,6,9
0,7,5,4,2,1,3,8,9,6
0,7,5,4,2,1,3,9,6,8
0,7,5,3,9,2,4,8,1,6
0,7,5,3,8,1,2,4,6,9
0,7,5,4,2,1,8,3,9,6
0,7,5,3,9,6,1,8,4,2
0,7,5,3,9,2,4,8,1,6
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,3,9,6,8
0,7,5,4,2,1,3,8,9,6
0,7,5,3,9,2,4,8,1,6
0,7,5,3,8,1,2,4,6,9
0,7,5,3,9,2,4,8,1,6
0,7,5,3,8,1,2,4,6,9
0,7,5,3,8,1,2,4,6,9
0,7,5,3,8,4,2,1,6,9
0,7,5,3,9,2,4,8,1,6
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,8,3,9,6
0,7,5,3,8,4,2,1,6,9
0,7,5,3,9,2,4,8,1,6
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,8,3,9,6
0,7,5,4,2,1,3,8,9,6
0,7,5,4,2,1,8,3,9,6
0,7,5,4,2,1,3,9,8,6
0,7,5,4,2,1,3,9,6,8
0,7,5,3,9,2,4,8,1,6
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,3,9,6,8
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,8,3,9,6
0,7,5,6,1,8,3,9,2,4
0,7,5,3,9,2,4,8,1,6
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,8,3,9,6
0,7,5,6,1,8,3,9,2,4
0,7,5,3,8,4,2,1,6,9
0,7,5,3,9,6,1,8,4,2
0,7,5,4,2,1,3,8,9,6
0,7,5,3,9,2,4,8,1,6
0,7,5,3,8,1,2,4,6,9
0,7,5,4,2,1,8,3,9,6
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,8,3,9,6
0,7,5,3,9,2,4,8,1,6
0,7,5,3,9,6,1,8,4,2
0,7,5,3,8,1,2,4,6,9
0,7,5,3,8,1,2,4,6,9
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,3,9,6,8
0,7,5,4,2,1,8,3,9,6
0,7,5,4,2,1,8,3,9,6
0,7,5,4,2,1,3,8,9,6
0,7,5,3,8,1,2,4,6,9
0,7,5,3,8,4,2,1,6,9
0,7,5,4,2,1,8,3,9,6
0,7,5,4,2,1,3,9,6,8
0,7,5,4,2,1,8,3,9,6
0,7,5,3,9,2,4,8,1,6
0,7,3,8,1,2,4,5,6,9
0,7,5,3,8,4,2,1,6,9
0,7,5,3,8,1,2,4,6,9
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,3,8,9,6
0,7,5,4,2,1,3,9,6,8
0,7,5,3,8,1,2,4,6,9
0,7,5,3,9,2,4,8,1,6
0,7,5,3,9,2,4,8,1,6
0,7,5,4,2,1,3,8,9,6
0,7,5,3,8,1,2,4,6,9
0,7,5,3,8,1,2,4,6,9
0,7,5,3,8,1,2,4,6,9
0,7,5,3,8,4,2,1,6,9
0,7,5,3,8,1,2,4,6,9
0,7,8,3,9,2,4,5,6,1
